Row,CUSIP,Issuer Name,Yield at Issue,Amt Issued,Issue Date,Maturity,Tax Prov,Fin Typ,BICS Level 2,Self-reported Green,Mgmt of Proc,ESG Reporting,ESG Assurance Providers,Proj Sel Proc,ESG Framework,Industry,Kestrel Total ESG Impact Score,ESG Project Categories,Project Subcategory,Issuer Type
1558,64985VBM7,NY New York State E...,6.454,3.10MM,05/21/2025,04/01/2033,FED TAXABLE/ST TAX-EX...,NEW MONEY,Public Ser...,Yes,Yes,Yes,Yes,Yes,Yes,DEV,Renewable Energy,Energy...|Solar,,
1559,64986DPX7,NY New York State E...,3.37,10.55MM,08/05/2025,06/15/2036,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1560,88035MSZ9,NY Tender Option Bo...,,15.00MM,03/18/2025,11/15/2063,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,PUBPWR,,,
1561,88035R4T8,NY Tender Option Bo...,,1.00MM,10/16/2025,03/15/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,INCTAX,,,
1562,88035R4U5,NY Tender Option Bo...,,1.00MM,10/16/2025,03/15/2056,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,INCTAX,,,
1563,91802RJNO,NY Utility Debt Secur...,4.07,20.48MM,12/15/2025,12/15/2046,FED & ST TAX-EXEMPT,REFUNDING...,Financing...,Yes,Yes,Yes,Yes,Yes,No,PUBPWR,Renewable Energy,Climat...|Solar,Wind,Energy Storage
1564,863370XA5,OH City of Strongsvil...,3.2,7.55MM,04/17/2025,12/10/2025,FED TAX-EXEMPT,NEW MONEY,General Go...,No,No,No,No,No,No,GO,CITY,Energy Efficiency,Energy Storage,
1565,24588XAB3,OH Delaware County...,5.19,3.73MM,11/06/2025,08/01/2040,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,HGR,,,
1566,24588XAC1,OH Delaware County...,5.71,7.93MM,11/06/2025,08/01/2045,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,HGR,,,
1567,24588XAD9,OH Delaware County...,5.97,20.63MM,11/06/2025,08/01/2052,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,HGR,,,
1568,67766WU75,OH Ohio Water Devel...,2.56,12.00MM,12/09/2025,12/01/2031,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,WTRSWR,,,
1569,67766WU91,OH Ohio Water Devel...,2.64,15.00MM,12/09/2025,12/01/2032,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,WTRSWR,,,
1570),67766WV25,OH Ohio Water Devel...,2.68,15.00MM,12/09/2025,06/01/2033,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1571),67766WV74,OH Ohio Water Devel...,2.9,350.00MM,12/09/2025,12/01/2035,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1572),67766WU42,OH Ohio Water Devel...,2.5,12.00MM,12/09/2025,06/01/2030,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,,
1573),67766WV58,OH Ohio Water Devel...,2.77,15.00MM,12/09/2025,12/01/2034,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1574),67766WU67,OH Ohio Water Devel...,2.53,12.00MM,12/09/2025,06/01/2031,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1575),24588XAA5,OH Delaware County...,4.61,1.84MM,11/06/2025,08/01/2035,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,,,HGR,
1576),67766WV33,OH Ohio Water Devel...,2.69,12.00MM,12/09/2025,12/01/2033,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1577),67766WU83,OH Ohio Water Devel...,2.6,12.00MM,12/09/2025,06/01/2032,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1578),67766WV66,OH Ohio Water Devel...,2.82,15.00MM,12/09/2025,06/01/2035,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1579),67766WU59,OH Ohio Water Devel...,2.51,15.00MM,12/09/2025,12/01/2030,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1580),67766WV41,OH Ohio Water Devel...,2.71,15.00MM,12/09/2025,06/01/2034,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,No,,,,,,,,,WTRSWR,
1581),67919PVF7,OK Oklahoma Water...,2.78,1.14MM,06/25/2025,04/01/2027,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1582),67919PVG5,OK Oklahoma Water...,2.78,2.65MM,06/25/2025,04/01/2028,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1583),67919PVH3,OK Oklahoma Water...,2.84,2.95MM,06/25/2025,04/01/2029,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1584),67919PVJ9,OK Oklahoma Water...,2.89,3.00MM,06/25/2025,04/01/2030,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1585),67919PVK6,OK Oklahoma Water...,3,2.82MM,06/25/2025,04/01/2031,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1586),67919PVL4,OK Oklahoma Water...,3.07,3.69MM,06/25/2025,04/01/2032,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1587),67919PVM2,OK Oklahoma Water...,3.21,4.05MM,06/25/2025,04/01/2033,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1588),67919PVNO,OK Oklahoma Water...,3.29,4.43MM,06/25/2025,04/01/2034,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1589),67919PVP5,OK Oklahoma Water...,3.42,4.63MM,06/25/2025,04/01/2035,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1590),67919PVQ3,OK Oklahoma Water...,3.62,4.20MM,06/25/2025,04/01/2036,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1591),67919PVR1,OK Oklahoma Water...,3.73,4.41MM,06/25/2025,04/01/2037,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1592),67919PVS9,OK Oklahoma Water...,3.89,4.64MM,06/25/2025,04/01/2038,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1593),67919PVV2,OK Oklahoma Water...,4.19,5.18MM,06/25/2025,04/01/2041,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1594),67919PVWO,OK Oklahoma Water...,4.31,6.67MM,06/25/2025,04/01/2042,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1595),67919PVX8,OK Oklahoma Water..,4.4,7.62MM,06/25/2025,04/01/2043,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1596),67919PVY6,OK Oklahoma Water...,4.47,5.95MM,06/25/2025,04/01/2044,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1597),67919PVZ3,OK Oklahoma Water ...,4.51,6.25MM,06/25/2025,04/01/2045,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
1598),67919PWC3,OK Oklahoma Water...,4.58,6.57MM,06/25/2025,04/01/2046,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No,No,No,No,No,WTRSWR,,Sustainable Water,Infrastructure,
599,67919PWP4,OK Oklahoma Water...,4,5.01MM,08/14/2025,04/01/2038,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1600,67919PWQ2,OK Oklahoma Water...,4.13,4.57MM,08/14/2025,04/01/2039,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1601,67919PWA7,OK Oklahoma Water...,4.68,28.18MM,06/25/2025,04/01/2050,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1602,67919PWZ2,OK Oklahoma Water...,4.95,44.49MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1603,67919PWY5,OK Oklahoma Water...,4.79,28.77MM,08/14/2025,04/01/2050,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1604,67919PWF6,OK Oklahoma Water...,2.62,3.64MM,08/14/2025,04/01/2030,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1605,67919PWE9,OK Oklahoma Water...,2.52,3.32MM,08/14/2025,04/01/2029,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1606,67919PWS8,OK Oklahoma Water...,4.32,4.32MM,08/14/2025,04/01/2041,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1607,67919PWJ8,OK Oklahoma Water...,3.15,4.04MM,08/14/2025,04/01/2033,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1608,67919PWR0,OK Oklahoma Water...,4.21,4.39MM,08/14/2025,04/01/2040,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1609,67919PWW9,OK Oklahoma Water...,4.66,9.06MM,08/14/2025,04/01/2045,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1610,88035RLY8,OK Tender Option Bo...,,27.54MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1611,67919PWG4,OK Oklahoma Water...,2.85,3.85MM,08/14/2025,04/01/2031,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1612,67919PWH2,OK Oklahoma Water...,2.98,4.01MM,08/14/2025,04/01/2032,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1613,67919PWV1,OK Oklahoma Water...,4.59,7.51MM,08/14/2025,04/01/2044,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1614,88035RPS7,OK Tender Option Bo...,,21.85MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1615,67919PWM1,OK Oklahoma Water...,3.66,4.87MM,08/14/2025,04/01/2036,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1616,88035RBJ2,OK Tender Option Bo...,,670.00M,08/14/2025,04/01/2050,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1617,88035RPU2,OK Tender Option Bo...,,27.54MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1618,67919PWK5,OK Oklahoma Water...,3.28,3.97MM,08/14/2025,04/01/2034,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1619,67919PWL3,OK Oklahoma Water...,3.45,3.89MM,08/14/2025,04/01/2035,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1620,67919PXA6,OK Oklahoma Water...,4.81,10.01MM,08/14/2025,04/01/2047,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1621,67919PWT6,OK Oklahoma Water...,4.44,3.80MM,08/14/2025,04/01/2042,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1622,88035RBH6,OK Tender Option Bo...,,4.00MM,08/14/2025,04/01/2050,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1623,67919PWB5,OK Oklahoma Water...,4.78,41.68MM,06/25/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1624,88035RBK9,OK Tender Option Bo...,,335.00M,08/14/2025,04/01/2050,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1625,67919PVT7,OK Oklahoma Water...,3.98,4.84MM,06/25/2025,04/01/2039,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1626,67919PWU3,OK Oklahoma Water...,4.54,3.26MM,08/14/2025,04/01/2043,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,
1627,88035R4N1,OK Tender Option Bo...,,9.34MM,10/16/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1628,88035R4Q4,OK Tender Option Bo...,,1.34MM,10/16/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing,No,,,,,,,,,WTRSWR,
1629) 88035RLZ5,OK Tender Option Bo...,,1.45MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,WTRSWR,,,,
1630) 67919PWX7,OK Oklahoma Water...,4.74,9.94MM,08/14/2025,04/01/2046,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No|No|No|No|No,No,WTRSWR,Sustainable Water,Infrastructure,,,,,,
1631) 88035RPT5,OK Tender Option Bo...,,1.15MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,WTRSWR,,,,
1632) 67919PVU4,OK Oklahoma Water...,4.08,4.48MM,06/25/2025,04/01/2040,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No|No|No|No|No,No,WTRSWR,Sustainable Water,Infrastructure,,,,,,
1633) 67919PWD1,OK Oklahoma Water...,2.49,3.21MM,08/14/2025,04/01/2028,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No|No|No|No|No,No,WTRSWR,Sustainable Water,Infrastructure,,,,,,
1634) 67919PWN9,OK Oklahoma Water...,3.83,5.12MM,08/14/2025,04/01/2037,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,No|No|No|No|No,No,WTRSWR,Sustainable Water,Infrastructure,,,,,,
1635) 88035R4P6,OK Tender Option Bo...,,1.00MM,10/16/2025,04/01/2047,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,WTRSWR,,,,
1636) 88035RPV0,OK Tender Option Bo...,,1.45MM,08/14/2025,04/01/2055,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,No,,,,,,,WTRSWR,,,,
1637) 88035ML29,OR Tender Option Bo...,100....,9.48MM,04/09/2025,07/01/2032,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1638) 88035MV69,OR Tender Option Bo...,,8.49MM,04/15/2025,07/01/2032,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1639) 88035MV77,OR Tender Option Bo...,,2.12MM,04/15/2025,07/01/2040,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1640) 88035MYD1,OR Tender Option Bo...,,11.91MM,03/27/2025,07/01/2044,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1641) 88035MYE9,OR Tender Option Bo...,,3.97MM,03/27/2025,07/01/2044,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1642) 88035PJ33,OR Tender Option Bo...,,28.50MM,06/24/2025,07/01/2054,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1643) 88035PJ41,OR Tender Option Bo...,,1.50MM,06/24/2025,07/01/2054,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1644) 88035PPJ1,OR Tender Option Bo...,,11.91MM,05/23/2025,07/01/2045,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1645) 88035PPK8,OR Tender Option Bo...,,3.97MM,05/23/2025,07/01/2045,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1646) 88035PWV6,OR Tender Option Bo...,,4.38MM,06/11/2025,07/01/2042,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1647) 88035RWM2,OR Tender Option Bo...,,9.48MM,09/04/2025,07/01/2031,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1648) 88035RWNO,OR Tender Option Bo...,,2.37MM,09/04/2025,07/01/2053,AMT/ST TAX-EXEMPT,REFUNDING...,Financing...,No,,,,,,,ARPT,,,,
1649) 68609UQN8,OR State of Oregon,3.16,430.00M,04/29/2025,05/01/2026,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1650) 68609UQP3,OR State of Oregon,3.17,455.00M,04/29/2025,05/01/2027,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1651) 68609UQQ1,OR State of Oregon,3.2,480.00M,04/29/2025,05/01/2028,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1652) 68609UQR9,OR State of Oregon,3.26,500.00M,04/29/2025,05/01/2029,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1653) 68609UQS7,OR State of Oregon,3.35,525.00M,04/29/2025,05/01/2030,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1654 68609UQT5,OR State of Oregon,3.41,555.00M,04/29/2025,05/01/2031,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1655) 68609UQVO,OR State of Oregon,3.56,610.00M,04/29/2025,05/01/2033,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1656) 68609UQW8,OR State of Oregon,3.66,640.00M,04/29/2025,05/01/2034,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1657) 68609UQX6,OR State of Oregon,3.73,670.00M,04/29/2025,05/01/2035,FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,GO,STATE,,,
1658) 68609UOVA,OB State of Oregon,3.87,705.00M,04/29/2025,05/01/2036,FED & ST TAY EYEMDT,NEW MONEY,General Go,No,,,,,,,CO,STATE,,,
1658,68609UQY4,OR State of Oregon,3.87,705.00M,04/29/2025,05/01/2036 FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,,GO,STATE,,
1659,68609URB3,OR State of Oregon,4.08,815.00M,04/29/2025,05/01/2039 FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,,GO,STATE,,
1660,68609URC1,OR State of Oregon,4.14,860.00M,04/29/2025,05/01/2040 FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,,GO,STATE,,
1661,88035ML37,OR Tender Option Bo...,,2.37MM,04/09/2025,07/01/2049 AMT/ST TAX-EXEMPT,REFUNDING...,Financing ...,No,,,,,,,,ARPT,,,
1662,68609UQU2,OR State of Oregon,3.49,580.00M,04/29/2025,05/01/2032 FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,,GO,STATE,,
1663,68609UQZ1,OR State of Oregon,3.95,740.00M,04/29/2025,05/01/2037 FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,,GO,STATE,,
1664,68609URA5,OR State of Oregon,4.02,780.00M,04/29/2025,05/01/2038 FED & ST TAX-EXEMPT,NEW MONEY,General Go...,No,,,,,,,,GO,STATE,,
1665,27915RES2,PA Economy Borough...,4,2.40MM,05/27/2025,12/15/2032 FED BQ/ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,,
1666,914054NX5,PA University Area J...,4.4,16.12MM,03/19/2025,11/01/2049 FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,,
1667,914054NV9,PA University Area J...,4.2,28.34MM,03/19/2025,11/01/2044 FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,,
1668,914054NW7,PA University Area J...,4.25,3.63MM,03/19/2025,11/01/2045 FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,Sustainable Water,Infrastructure,,,
1669,76223MCL4,RI Rhode Island Infr...,2.77,2.55MM,06/24/2025,10/01/2026 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1670,76223MCM2,RI Rhode Island Infr...,2.76,1.76MM,06/24/2025,10/01/2027 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1671,76223MCNO,RI Rhode Island Infr...,2.82,2.75MM,06/24/2025,10/01/2029 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1672,76223MCP5,RI Rhode Island Infr...,2.89,2.63MM,06/24/2025,10/01/2030 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1673,76223MCQ3,RI Rhode Island Infr...,3,2.40MM,06/24/2025,10/01/2031 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1674,76223MCR1,RI Rhode Island Infr...,3.12,2.61MM,06/24/2025,10/01/2032 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1675,76223MCS9,RI Rhode Island Infr...,3.19,1.69MM,06/24/2025,10/01/2033 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1676,76223MCT7,RI Rhode Island Infr...,3.35,2.99MM,06/24/2025,10/01/2034 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1677,76223MCU4,RI Rhode Island Infr...,3.46,3.11MM,06/24/2025,10/01/2035 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1678,76223MCV2,RI Rhode Island Infr...,3.66,2.96MM,06/24/2025,10/01/2036 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1679,76223MCX8,RI Rhode Island Infr...,3.9,3.69MM,06/24/2025,10/01/2038 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1680,76223MCY6,RI Rhode Island Infr...,3.97,1.52MM,06/24/2025,10/01/2039 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1681,76223MCZ3,RI Rhode Island Infr...,4.1,1.49MM,06/24/2025,10/01/2040 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1682,76223MDB5,RI Rhode Island Infr...,4.33,1.63MM,06/24/2025,10/01/2042 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1683,76223MDC3,RI Rhode Island Infr...,4.44,1.15MM,06/24/2025,10/01/2043 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1684,76223MDD1,RI Rhode Island Infr...,4.5,1.20MM,06/24/2025,10/01/2044 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1685,76223MDF6,RI Rhode Island Infr...,4.75,14.65MM,06/24/2025,10/01/2050 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1686,76223MDA7,RI Rhode Island Infr...,4.21,1.57MM,06/24/2025,10/01/2041 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1687,76223MCWO,RI Rhode Island Infr...,3.79,3.63MM,06/24/2025,10/01/2037 FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes,Yes,Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,
1688,76223MDE9,RI Rhode Island Infr...,4.55,1.49MM,06/24/2025,10/01/2045,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes|Yes|Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,,
1689,76223MDG4,RI Rhode Island Infr...,4.83,13.26MM,06/24/2025,10/01/2054,FED & ST TAX-EXEMPT,NEW MONEY,Financing...,Yes|Yes|Yes,No,Yes,Yes,WTRSWR,Sustainable Water,Infrastructure,,,,
